nid,title,uuid,field_leg_hosting_site_value,field_leg_hosting_master_stage_value,HMS_UUID,HMS_Value,Acquia_Hosting_Product,field_leg_remote_admin_value,field_active_value,field_ra_pref_update_value,RA_Pref_Update_UUID,date,docroot,realm,prod_env_core,ra_env_core,Prod Formatted Version,RA Formatted Version,Prod Major Version,Prod Release,Prod Secure,RA Major Version,RA Release,RA Secure,Prod Current,RA Current,RA Pref
7480706,pfmeetpfizerde,a641454f-2204-44b4-ab91-911b5e6d4292,pfmeetpfizerde,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,a641454f-2204-44b4-ab91-911b5e6d4292,2021-06-08,pfmeetpfizerde,prod,780,333,7.80,3.3.3,7.x,2021-04-21,1,,,0,,,No Inform
7486421,pfizer71east1,a2b3b058-9a7f-4bc1-be79-a9fa2c6a38bf,pfizer71east1,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,pfizer71east1,prod,333,333,3.3.3,3.3.3,,,0,,,0,,,Update
7487661,pfwirfuersimpde,a19d5c81-1f1b-413b-9ad1-ab405ee70ad5,pfwirfuersimpde,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,a19d5c81-1f1b-413b-9ad1-ab405ee70ad5,2021-06-08,pfwirfuersimpde,prod,111,333,1.1.1,3.3.3,,,0,,,0,,,
7488086,cbapstudent,eb72e294-5de3-40d1-850a-0549f4ecba92,cbapstudent,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,cbapstudent,prod,917,111,9.1.7,1.1.1,9.x,2021-04-21,0,,,0,,,Update
7493886,pfpatientcasepstcm,1f2e145d-c388-44d6-af6c-e39f156ba7e5,pfpatientcasepstcm,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,1f2e145d-c388-44d6-af6c-e39f156ba7e5,2021-06-08,pfpatientcasepstcm,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
7495646,NewsCycle Solutions - Augusta,4d4409fd-df15-4615-b41f-27215b0c8440,augusta,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,augusta,prod,881,897,8.8.1,8.9.7,8.x,2019-12-18,0,8.x,2020-10-07,0,,,Update
7522711,pfnextgenurltbdcom [pfnextgenurltbdcom],a7ea08ab-ae65-4255-82bf-c1fa78a0d3e8,pfnextgenurltbdcom,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,a7ea08ab-ae65-4255-82bf-c1fa78a0d3e8,2021-06-08,pfnextgenurltbdcom,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
7525171,BMC-Intranet,5a9dd056-0f68-48ee-8d6e-c9a65719b1d9,bmcintranet,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,bmcintranet,prod,899,111,8.9.9,1.1.1,8.x,2020-11-18,0,,,0,,,Update
7532271,pfpfconnectcomau,12a485e5-7352-4993-b68a-710776714568,pfpfconnectcomau,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,12a485e5-7352-4993-b68a-710776714568,2021-06-08,pfpfconnectcomau,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
7532296,pffarmapfizeruy,849d7508-e8f3-45ad-9a42-aa34b8e19288,pffarmapfizeruy,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,849d7508-e8f3-45ad-9a42-aa34b8e19288,2021-06-08,pffarmapfizeruy,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
7532441,pfchronicpainde,0503f0ae-6ff1-4d09-b6f9-9a7ca91eec86,pfchronicpainde,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,0503f0ae-6ff1-4d09-b6f9-9a7ca91eec86,2021-06-08,pfchronicpainde,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
7532471,pfsolvezcadaestcl,a5fb2bf8-5a39-4d10-81b4-7a9bd8f08221,pfsolvezcadaestcl,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,a5fb2bf8-5a39-4d10-81b4-7a9bd8f08221,2021-06-08,pfsolvezcadaestcl,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
7532886,geneediting,41514b47-103f-442d-a53c-3a792ef67645,geneediting,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,geneediting,prod,8610,897,8.6.10,8.9.7,8.x,2019-02-20,0,8.x,2020-10-07,0,,,Update
7535236,dodo Vocus Group,9bd527b6-06e4-444f-8cab-758545fad9e6,dodo,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,dodo,prod,8913,111,8.9.13,1.1.1,8.x,2021-01-21,0,,,0,,,Update
7550681,BSA | The Software Alliance,c11a5af8-2f45-48c1-932e-bb8644a51590,bsaorg,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,bsaorg,prod,8914,111,8.9.14,1.1.1,8.x,2021-04-21,0,,,0,,,Update
7570086,JNJ PHM B9 D25 - askjanssenmedicalinformation.com,1a4a2d71-0dcd-4592-837d-86145c6f8ce7,jnjnab9d25,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,jnjnab9d25,prod,774,781,7.74,7.81,7.x,2020-11-18,0,7.x,2021-06-02,0,,x,Update
7571846,NBCU - Golf Business,704e48dd-6423-4ae4-8aa7-f8880ba24119,golfbusiness,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,golfbusiness,prod,892,8916,8.9.2,8.9.16,8.x,2020-07-08,0,8.x,2021-05-26,1,,x,Update
7602606,hmfhistory,ca7cb93a-e933-4fb5-98c8-de12a4a23ffd,hmfhistory,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,hmfhistory,prod,333,8914,3.3.3,8.9.14,,,0,8.x,2021-04-21,0,,,Update
7602951,pfchronicpncouk,bbb652a2-7238-42d5-857f-a195de50b6bb,pfchronicpncouk,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,bbb652a2-7238-42d5-857f-a195de50b6bb,2021-06-08,pfchronicpncouk,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
7602956,(add)ventures - CVS Coram,90af6d42-f296-403a-a1e4-76afdd7309e6,cvscoram,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,cvscoram,prod,871,871,8.7.1,8.7.1,8.x,2019-05-08,0,8.x,2019-05-08,0,,,Update
7603061,pfprimacontactus,ff04a76c-784a-4401-9779-2ce4bb0460f8,pfprimacontactus,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,ff04a76c-784a-4401-9779-2ce4bb0460f8,2021-06-08,pfprimacontactus,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
7643391,moonshotitagroup,ca43f73d-c5cc-4575-8606-d73ccf793129,moonshotitagroup,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,moonshotitagroup,prod,333,897,3.3.3,8.9.7,,,0,8.x,2020-10-07,0,,,Update
7650986,autoverd7,c984a84e-6a33-4d56-a4e6-c8b5fb119876,autoverd7,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,autoverd7,prod,778,111,7.78,1.1.1,7.x,2021-01-20,0,,,0,,,Update
7657646,pfgreensgeneric [pfgreensgeneric],515bfce6-78a1-4716-9a82-b301d73824ce,pfgreensgeneric,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,515bfce6-78a1-4716-9a82-b301d73824ce,2021-06-08,pfgreensgeneric,prod,778,111,7.78,1.1.1,7.x,2021-01-20,0,,,0,,,No Inform
7658041,pfeliquiscomau [pfeliquiscomau],6c74f47c-9260-487a-a35d-49534c8924d9,pfeliquiscomau,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,6c74f47c-9260-487a-a35d-49534c8924d9,2021-06-08,pfeliquiscomau,prod,756,111,7.56,1.1.1,7.x,2017-06-21,0,,,0,,,No Inform
7661721,Telstra,d3720bbf-d7c3-4ca5-99d9-a595b7fad192,telstraapipractice,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,telstraapipractice,prod,770,111,7.70,1.1.1,7.x,2020-05-20,0,,,0,,,Update
7704616,foodsciencecommittee,0cd8af1b-f7ae-4a51-abd7-c879d94dec58,foodsciencecommittee,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,foodsciencecommittee,prod,8914,8916,8.9.14,8.9.16,8.x,2021-04-21,0,8.x,2021-05-26,1,,x,Update
7704621,foodmyhaccp,08a3a559-3685-40b8-a202-0ee036dd77a1,foodmyhaccp,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,foodmyhaccp,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,Update
7704631,oldfoodgovuk,3a8f4586-c445-4089-92ad-0a719a6977bb,oldfoodgovuk,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,oldfoodgovuk,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
7747946,Honda Brazil Financial,46740219-529e-4195-bb38-8e6a6304c7db,hondasfbr,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,hondasfbr,prod,8915,111,8.9.15,1.1.1,8.x,2021-05-05,0,,,0,,,Update
7759356,MTA - mnream01,43802715-a65d-442a-bdf7-a4f06927ef41,mnream01,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,mnream01,prod,8915,892,8.9.15,8.9.2,8.x,2021-05-05,0,8.x,2020-07-08,0,,,Update
7768711,gwhevents,7c39bf36-4fa7-456a-85d8-dd3832f49f39,gwhevents,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,gwhevents,prod,8914,111,8.9.14,1.1.1,8.x,2021-04-21,0,,,0,,,Update
7769676,pfeliquishkcom,820c55e1-3644-4f61-9611-436f244077de,pfeliquishkcom,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,820c55e1-3644-4f61-9611-436f244077de,2021-06-08,pfeliquishkcom,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
7769726,pfgrvcnforprof,61f67f45-73da-451c-b968-6da7e76c5901,pfgrvcnforprof,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,61f67f45-73da-451c-b968-6da7e76c5901,2021-06-08,pfgrvcnforprof,prod,756,111,7.56,1.1.1,7.x,2017-06-21,0,,,0,,,No Inform
7790261,MHRA,11f452ce-95e0-4cf8-b621-44c5f92fd0dc,mhrauk,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,mhrauk,prod,8914,8910,8.9.14,8.9.10,8.x,2021-04-21,0,8.x,2020-11-25,0,,,Update
7815681,JNJ CON NA B27 D23 - docs.factsabouttalc.com,98d7c5d1-de65-41ab-9e16-ee3546ffaf14,jnjnab27d23,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,jnjnab27d23,prod,8615,8615,8.6.15,8.6.15,8.x,2019-04-17,0,8.x,2019-04-17,0,,,Update
7824626,MUJI,527dadb1-6d9a-4aca-bb82-29be642a39b8,mujitokyo,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,mujitokyo,prod,8714,8714,8.7.14,8.7.14,8.x,2020-05-20,0,8.x,2020-05-20,0,,,Update
7834411,pfpfcombr [pfpfcombr],d59419cf-0949-4ee8-adf2-3a82452cdd25,pfpfcombr,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,d59419cf-0949-4ee8-adf2-3a82452cdd25,2021-06-08,pfpfcombr,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
7846671,MUJI Node.js,ed0720a6-b0bb-4f60-ae6e-d61cfc015b76,mujitokyonode,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,mujitokyonode,prod,111,333,1.1.1,3.3.3,,,0,,,0,,,
7847731,pfquitclipscom,de71b2ca-2c4d-4428-89b6-562484a4f9e8,pfquitclipscom,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,de71b2ca-2c4d-4428-89b6-562484a4f9e8,2021-06-08,pfquitclipscom,prod,775,111,7.75,1.1.1,7.x,2020-11-25,0,,,0,,,No Inform
7848281,pfcelebrexstudy,e5b86c26-7a23-4b85-b24b-89c37ac2fad2,pfcelebrexstudy,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,e5b86c26-7a23-4b85-b24b-89c37ac2fad2,2021-06-08,pfcelebrexstudy,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,No Inform
7913506,NSW Budget Pre-Prod,d6d70f66-bf88-4901-aa74-6e2344402d37,nswbudgetpp,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,nswbudgetpp,prod,8916,8916,8.9.16,8.9.16,8.x,2021-05-26,1,8.x,2021-05-26,1,x,x,Update
7923846,franceexpress,43de9f41-e47a-4a9e-a478-ded0e40b2f78,franceexpress,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,franceexpress,prod,8913,111,8.9.13,1.1.1,8.x,2021-01-21,0,,,0,,,Update
7923856,Cathay Bank,74b23f94-2a53-441f-a9ad-98e94096e5de,cathaybank,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,cathaybank,prod,919,919,9.1.9,9.1.9,9.x,2021-05-26,1,9.x,2021-05-26,1,,,Update
7925421,JNJ CORP NA B27 D24 - jjt-dps.jnj.com,9deec5de-fa96-4d23-bb9e-f80e111980f6,jnjnab27d24,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,jnjnab27d24,prod,763,772,7.63,7.72,7.x,2019-01-16,0,7.x,2020-06-17,0,,,Update
7936976,Academy of Managed Care Pharmacy,4d830ea3-a5cf-40b9-98f8-31f3a0396a4a,amcp,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,amcp,prod,8916,111,8.9.16,1.1.1,8.x,2021-05-26,1,,,0,x,,Update
7939051,pfchronicpainch,c143f203-478a-44d0-b33e-fa590ea3524b,pfchronicpainch,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,c143f203-478a-44d0-b33e-fa590ea3524b,2021-06-08,pfchronicpainch,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
7939076,potsdam8,a573db72-240c-4d7f-bd08-3f9df3ef7970,potsdam8,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,potsdam8,prod,8610,111,8.6.10,1.1.1,8.x,2019-02-20,0,,,0,,,Update
7939121,tuhsd8,391df858-57ec-409d-963a-6cc601ba45b5,tuhsd8,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,tuhsd8,prod,8913,8915,8.9.13,8.9.15,8.x,2021-01-21,0,8.x,2021-05-05,0,,,Update
7988881,SE_ES,8bac2b43-f972-4b49-833a-e6dd9b68d296,sees,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,sees,prod,8913,8916,8.9.13,8.9.16,8.x,2021-01-21,0,8.x,2021-05-26,1,,x,Update
7999351,SE_NL,38011999-5ce6-4d82-a244-f2e7d641d5f8,senl,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,senl,prod,8914,8916,8.9.14,8.9.16,8.x,2021-04-21,0,8.x,2021-05-26,1,,x,Update
7999366,SE_DE,a10a7145-c57e-4cfa-a310-47eecdd3ed15,sede,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,sede,prod,8913,8916,8.9.13,8.9.16,8.x,2021-01-21,0,8.x,2021-05-26,1,,x,Update
7999401,SE_RU,8dcb15da-c614-4c38-968b-d2c37682dd37,seru,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,seru,prod,8711,8711,8.7.11,8.7.11,8.x,2019-12-18,0,8.x,2019-12-18,0,,,Update
7999411,SE_CORP,79b37a85-d26f-454c-aedb-6d677d99c740,secorp,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,secorp,prod,8913,8916,8.9.13,8.9.16,8.x,2021-01-21,0,8.x,2021-05-26,1,,x,Update
7999416,SE_FR,f2f89fa5-ac3e-4c84-879e-89ce79ca0722,sefr,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,sefr,prod,8913,8916,8.9.13,8.9.16,8.x,2021-01-21,0,8.x,2021-05-26,1,,x,Update
8002136,pfvenezuela,cde4f8d3-da7f-421c-a64c-568ac5ff0f2e,pfvenezuela,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,cde4f8d3-da7f-421c-a64c-568ac5ff0f2e,2021-06-08,pfvenezuela,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8002141,pfnvaffocuscom,a7939b26-7d6b-4ac4-9af9-af7966d0b735,pfnvaffocuscom,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,a7939b26-7d6b-4ac4-9af9-af7966d0b735,2021-06-08,pfnvaffocuscom,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,No Inform
8002156,pfoncoacademyde,1ef7e2b7-5f17-4a99-b1df-bc57aa67d816,pfoncoacademyde,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,1ef7e2b7-5f17-4a99-b1df-bc57aa67d816,2021-06-08,pfoncoacademyde,prod,773,111,7.73,1.1.1,7.x,2020-09-16,0,,,0,,,No Inform
8077056,The Australian Treasury,a11ddf20-c468-40a6-b7c7-2ee592ce8e8f,austreasury1,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,austreasury1,prod,8916,8916,8.9.16,8.9.16,8.x,2021-05-26,1,8.x,2021-05-26,1,x,x,Update
8077911,MTF,e5de7514-a8e5-4790-b8e7-3185a02a50f6,mtf,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,mtf,prod,871,871,8.7.1,8.7.1,8.x,2019-05-08,0,8.x,2019-05-08,0,,,Update
8104976,tampagend8,bfdb6baf-65d8-4479-b45e-aa6d62534cd3,tampagend8,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,tampagend8,prod,333,111,3.3.3,1.1.1,,,0,,,0,,,Update
8131301,Fiji Airways,6e5364ef-e649-4b4f-b31f-583a55eac4ea,fijiairways,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,fijiairways,prod,8915,8916,8.9.15,8.9.16,8.x,2021-05-05,0,8.x,2021-05-26,1,,x,Update
8139401,"Adventist Health System, Inc.",0cf93a00-a195-4017-915f-5ead669509cf,adventist,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,adventist,prod,8914,8711,8.9.14,8.7.11,8.x,2021-04-21,0,8.x,2019-12-18,0,,,Update
8163541,SAP Software,ba53ef7a-ea48-434c-9ace-46755c4e2b29,concurd7,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,concurd7,prod,769,111,7.69,1.1.1,7.x,2019-12-18,0,,,0,,,Update
8164356,Lonely Planet,30782ae3-ad99-4f87-a77d-c7dd2e9b6b25,lonelyplanet,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,lonelyplanet,prod,919,111,9.1.9,1.1.1,9.x,2021-05-26,1,,,0,,,Update
8166966,Discover Financial Services,a4a61711-1c29-4061-aaa7-91e384d7d103,discover,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,discover,prod,892,8916,8.9.2,8.9.16,8.x,2020-07-08,0,8.x,2021-05-26,1,,x,Update
8173596,JNJ CON EMEA B44 D2 - Clump 44A Green,9c5be12e-28fb-4c1d-9f1c-e5bdb80c2442,jnjemeab44d2,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,jnjemeab44d2,prod,765,769,7.65,7.69,7.x,2019-03-20,0,7.x,2019-12-18,0,,,Update
8173601,JNJ CON EMEA B44 D3 - Clump 44A Black,6f223681-b161-472e-afb1-b7e2ed7b5c3a,jnjemeab44d3,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,jnjemeab44d3,prod,775,775,7.75,7.75,7.x,2020-11-25,0,7.x,2020-11-25,0,,,Update
8173616,JNJ CON EMEA B44 D6 - Clump 44B Black,bdee4703-961b-4bc9-8a49-a2afc8457249,jnjemeab44d6,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,jnjemeab44d6,prod,775,111,7.75,1.1.1,7.x,2020-11-25,0,,,0,,,Update
8175051,Cook Political Report,4e6f3580-0812-4052-95ad-a4d6678ce477,cookreport,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,cookreport,prod,8914,8916,8.9.14,8.9.16,8.x,2021-04-21,0,8.x,2021-05-26,1,,x,Update
8184291,Savannah College of Art and Design Node.js,fb60056d-9152-4702-9be6-80960b597d17,scadnode,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,scadnode,prod,111,333,1.1.1,3.3.3,,,0,,,0,,,
8184296,Advent Health Cancer Institute,4e6908e8-2d2f-4237-bd12-5a3cd2b68092,adventcancer,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,adventcancer,prod,8913,8913,8.9.13,8.9.13,8.x,2021-01-21,0,8.x,2021-01-21,0,,,Update
8184306,Advent Health Transplant Institute,4c68910e-f1f0-482f-a352-d6ca578da628,adventtransplant,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,adventtransplant,prod,8811,8916,8.8.11,8.9.16,8.x,2020-11-18,0,8.x,2021-05-26,1,,x,Update
8184976,pfthriveasicom,0fd7f985-481c-47ea-9ed3-b908c0a1effc,pfthriveasicom,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,0fd7f985-481c-47ea-9ed3-b908c0a1effc,2021-06-08,pfthriveasicom,prod,756,111,7.56,1.1.1,7.x,2017-06-21,0,,,0,,,No Inform
8185001,pfamrindiain,567b8078-9dcf-4994-928d-48ee63ba6756,pfamrindiain,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,567b8078-9dcf-4994-928d-48ee63ba6756,2021-06-08,pfamrindiain,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8193681,Battersea Dogs & Cats Home,30687c69-5aed-406d-a6b3-7d1d457bf872,battersea,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,battersea,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,Update
